"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM"
"41713",41713,2009-10-05,2,61.7628523221021,NA,NA,2009,10,2,20
"41714",41714,2009-10-05,3,62.2133608901597,NA,NA,2009,10,2,30
"41715",41715,2009-10-05,4,62.6638694582173,NA,NA,2009,10,2,40
"41716",41716,2009-10-05,5,63.114378026275,NA,NA,2009,10,2,50
"41717",41717,2009-10-05,6,63.5648865943326,NA,NA,2009,10,2,60
"41718",41718,2009-10-05,7,64.0153951623902,NA,NA,2009,10,2,70
"41719",41719,2009-10-05,8,64.4659037304479,NA,NA,2009,10,2,80
"41720",41720,2009-10-05,9,64.9164122985055,NA,NA,2009,10,2,90
"41721",41721,2009-10-05,10,65.3669208665631,NA,NA,2009,10,2,100
"41722",41722,2009-10-05,11,65.8174294346208,NA,NA,2009,10,2,110
"41723",41723,2009-10-05,12,66.2679380026784,NA,NA,2009,10,2,120
"41724",41724,2009-10-05,13,66.718446570736,NA,NA,2009,10,2,130
"41725",41725,2009-10-05,14,67.1689551387936,NA,NA,2009,10,2,140
"41726",41726,2009-10-05,15,67.6194637068513,NA,NA,2009,10,2,150
"41727",41727,2009-10-05,16,68.0699722749089,NA,NA,2009,10,2,160
"41728",41728,2009-10-05,17,68.5204808429665,NA,NA,2009,10,2,170
"41729",41729,2009-10-05,18,68.9709894110242,NA,NA,2009,10,2,180
"41730",41730,2009-10-05,19,69.4214979790818,NA,NA,2009,10,2,190
"41731",41731,2009-10-05,20,69.8720065471394,NA,NA,2009,10,2,200
"41732",41732,2009-10-05,21,70.322515115197,NA,NA,2009,10,2,210
"41733",41733,2009-10-05,22,70.7730236832547,NA,NA,2009,10,2,220
"41734",41734,2009-10-05,23,71.2235322513123,NA,NA,2009,10,2,230
"41735",41735,2009-10-05,24,71.6740408193699,NA,NA,2009,10,2,240
"41736",41736,2009-10-06,1,61.3146979703846,NA,NA,2009,10,3,10
"41737",41737,2009-10-06,2,61.7652065384423,NA,NA,2009,10,3,20
"41738",41738,2009-10-06,3,62.2157151064999,NA,NA,2009,10,3,30
"41739",41739,2009-10-06,4,62.6662236745575,NA,NA,2009,10,3,40
"41740",41740,2009-10-06,5,63.1167322426152,NA,NA,2009,10,3,50
"41741",41741,2009-10-06,6,63.5672408106728,NA,NA,2009,10,3,60
"41742",41742,2009-10-06,7,64.0177493787304,NA,NA,2009,10,3,70
"41743",41743,2009-10-06,8,64.4682579467881,NA,NA,2009,10,3,80
"41744",41744,2009-10-06,9,64.9187665148457,NA,NA,2009,10,3,90
"41745",41745,2009-10-06,10,65.3692750829033,NA,NA,2009,10,3,100
"41746",41746,2009-10-06,11,65.8197836509609,NA,NA,2009,10,3,110
"41747",41747,2009-10-06,12,66.2702922190186,NA,NA,2009,10,3,120
"41748",41748,2009-10-06,13,66.7208007870762,NA,NA,2009,10,3,130
"41749",41749,2009-10-06,14,67.1713093551338,NA,NA,2009,10,3,140
"41750",41750,2009-10-06,15,67.6218179231915,NA,NA,2009,10,3,150
"41751",41751,2009-10-06,16,68.0723264912491,NA,NA,2009,10,3,160
"41752",41752,2009-10-06,17,68.5228350593067,NA,NA,2009,10,3,170
"41753",41753,2009-10-06,18,68.9733436273644,NA,NA,2009,10,3,180
"41754",41754,2009-10-06,19,69.423852195422,NA,NA,2009,10,3,190
"41755",41755,2009-10-06,20,69.8743607634796,NA,NA,2009,10,3,200
"41756",41756,2009-10-06,21,70.3248693315372,NA,NA,2009,10,3,210
"41757",41757,2009-10-06,22,70.7753778995949,NA,NA,2009,10,3,220
"41758",41758,2009-10-06,23,71.2258864676525,NA,NA,2009,10,3,230
"41759",41759,2009-10-06,24,71.6763950357101,NA,NA,2009,10,3,240
"41760",41760,2009-10-07,1,61.3170521867248,NA,NA,2009,10,4,10
"41761",41761,2009-10-07,2,61.7675607547825,NA,NA,2009,10,4,20
"41762",41762,2009-10-07,3,62.2180693228401,NA,NA,2009,10,4,30
"41763",41763,2009-10-07,4,62.6685778908977,NA,NA,2009,10,4,40
"41764",41764,2009-10-07,5,63.1190864589554,NA,NA,2009,10,4,50
"41765",41765,2009-10-07,6,63.569595027013,NA,NA,2009,10,4,60
"41766",41766,2009-10-07,7,64.0201035950706,NA,NA,2009,10,4,70
"41767",41767,2009-10-07,8,64.4706121631282,NA,NA,2009,10,4,80
"41768",41768,2009-10-07,9,64.9211207311859,NA,NA,2009,10,4,90
"41769",41769,2009-10-07,10,65.3716292992435,NA,NA,2009,10,4,100
"41770",41770,2009-10-07,11,65.8221378673011,NA,NA,2009,10,4,110
"41771",41771,2009-10-07,12,66.2726464353588,NA,NA,2009,10,4,120
"41772",41772,2009-10-07,13,66.7231550034164,NA,NA,2009,10,4,130
"41773",41773,2009-10-07,14,67.173663571474,NA,NA,2009,10,4,140
"41774",41774,2009-10-07,15,67.6241721395317,NA,NA,2009,10,4,150
"41775",41775,2009-10-07,16,68.0746807075893,NA,NA,2009,10,4,160
"41776",41776,2009-10-07,17,68.5251892756469,NA,NA,2009,10,4,170
"41777",41777,2009-10-07,18,68.9756978437045,NA,NA,2009,10,4,180
"41778",41778,2009-10-07,19,69.4262064117622,NA,NA,2009,10,4,190
"41779",41779,2009-10-07,20,69.8767149798198,NA,NA,2009,10,4,200
"41780",41780,2009-10-07,21,70.3272235478774,NA,NA,2009,10,4,210
"41781",41781,2009-10-07,22,70.7777321159351,NA,NA,2009,10,4,220
"41782",41782,2009-10-07,23,71.2282406839927,NA,NA,2009,10,4,230
"41783",41783,2009-10-07,24,71.6787492520503,NA,NA,2009,10,4,240
"41784",41784,2009-10-08,1,61.319406403065,NA,NA,2009,10,5,10
"41785",41785,2009-10-08,2,61.7699149711227,NA,NA,2009,10,5,20
"41786",41786,2009-10-08,3,62.2204235391803,NA,NA,2009,10,5,30
"41787",41787,2009-10-08,4,62.6709321072379,NA,NA,2009,10,5,40
"41788",41788,2009-10-08,5,63.1214406752955,NA,NA,2009,10,5,50
"41789",41789,2009-10-08,6,63.5719492433532,NA,NA,2009,10,5,60
"41790",41790,2009-10-08,7,64.0224578114108,NA,NA,2009,10,5,70
"41791",41791,2009-10-08,8,64.4729663794684,NA,NA,2009,10,5,80
"41792",41792,2009-10-08,9,64.9234749475261,NA,NA,2009,10,5,90
"41793",41793,2009-10-08,10,65.3739835155837,NA,NA,2009,10,5,100
"41794",41794,2009-10-08,11,65.8244920836413,NA,NA,2009,10,5,110
"41795",41795,2009-10-08,12,66.2750006516989,NA,NA,2009,10,5,120
"41796",41796,2009-10-08,13,66.7255092197566,NA,NA,2009,10,5,130
"41797",41797,2009-10-08,14,67.1760177878142,NA,NA,2009,10,5,140
"41798",41798,2009-10-08,15,67.6265263558718,NA,NA,2009,10,5,150
"41799",41799,2009-10-08,16,68.0770349239295,NA,NA,2009,10,5,160
"41800",41800,2009-10-08,17,68.5275434919871,NA,NA,2009,10,5,170
"41801",41801,2009-10-08,18,68.9780520600447,NA,NA,2009,10,5,180
"41802",41802,2009-10-08,19,69.4285606281024,NA,NA,2009,10,5,190
"41803",41803,2009-10-08,20,69.87906919616,NA,NA,2009,10,5,200
"41804",41804,2009-10-08,21,70.3295777642176,NA,NA,2009,10,5,210
"41805",41805,2009-10-08,22,70.7800863322752,NA,NA,2009,10,5,220
"41806",41806,2009-10-08,23,71.2305949003329,NA,NA,2009,10,5,230
"41807",41807,2009-10-08,24,71.6811034683905,NA,NA,2009,10,5,240
"41808",41808,2009-10-09,1,61.3217606194052,NA,NA,2009,10,6,10
"41809",41809,2009-10-09,2,61.7722691874628,NA,NA,2009,10,6,20
"41810",41810,2009-10-09,3,62.2227777555205,NA,NA,2009,10,6,30
"41811",41811,2009-10-09,4,62.6732863235781,NA,NA,2009,10,6,40
"41812",41812,2009-10-09,5,63.1237948916357,NA,NA,2009,10,6,50
"41813",41813,2009-10-09,6,63.5743034596934,NA,NA,2009,10,6,60
"41814",41814,2009-10-09,7,64.024812027751,NA,NA,2009,10,6,70
"41815",41815,2009-10-09,8,64.4753205958086,NA,NA,2009,10,6,80
"41816",41816,2009-10-09,9,64.9258291638663,NA,NA,2009,10,6,90
"41817",41817,2009-10-09,10,65.3763377319239,NA,NA,2009,10,6,100
"41818",41818,2009-10-09,11,65.8268462999815,NA,NA,2009,10,6,110
"41819",41819,2009-10-09,12,66.2773548680391,NA,NA,2009,10,6,120
"41820",41820,2009-10-09,13,66.7278634360968,NA,NA,2009,10,6,130
"41821",41821,2009-10-09,14,67.1783720041544,NA,NA,2009,10,6,140
"41822",41822,2009-10-09,15,67.628880572212,NA,NA,2009,10,6,150
"41823",41823,2009-10-09,16,68.0793891402697,NA,NA,2009,10,6,160
"41824",41824,2009-10-09,17,68.5298977083273,NA,NA,2009,10,6,170
"41825",41825,2009-10-09,18,68.9804062763849,NA,NA,2009,10,6,180
"41826",41826,2009-10-09,19,69.4309148444425,NA,NA,2009,10,6,190
"41827",41827,2009-10-09,20,69.8814234125002,NA,NA,2009,10,6,200
"41828",41828,2009-10-09,21,70.3319319805578,NA,NA,2009,10,6,210
"41829",41829,2009-10-09,22,70.7824405486154,NA,NA,2009,10,6,220
"41830",41830,2009-10-09,23,71.2329491166731,NA,NA,2009,10,6,230
"41831",41831,2009-10-09,24,71.6834576847307,NA,NA,2009,10,6,240
"41832",41832,2009-10-10,1,61.3241148357454,NA,NA,2009,10,7,10
"41833",41833,2009-10-10,2,61.774623403803,NA,NA,2009,10,7,20
"41834",41834,2009-10-10,3,62.2251319718607,NA,NA,2009,10,7,30
"41835",41835,2009-10-10,4,62.6756405399183,NA,NA,2009,10,7,40
"41836",41836,2009-10-10,5,63.1261491079759,NA,NA,2009,10,7,50
"41837",41837,2009-10-10,6,63.5766576760335,NA,NA,2009,10,7,60
"41838",41838,2009-10-10,7,64.0271662440912,NA,NA,2009,10,7,70
"41839",41839,2009-10-10,8,64.4776748121488,NA,NA,2009,10,7,80
"41840",41840,2009-10-10,9,64.9281833802064,NA,NA,2009,10,7,90
"41841",41841,2009-10-10,10,65.3786919482641,NA,NA,2009,10,7,100
"41842",41842,2009-10-10,11,65.8292005163217,NA,NA,2009,10,7,110
"41843",41843,2009-10-10,12,66.2797090843793,NA,NA,2009,10,7,120
"41844",41844,2009-10-10,13,66.730217652437,NA,NA,2009,10,7,130
"41845",41845,2009-10-10,14,67.1807262204946,NA,NA,2009,10,7,140
"41846",41846,2009-10-10,15,67.6312347885522,NA,NA,2009,10,7,150
"41847",41847,2009-10-10,16,68.0817433566098,NA,NA,2009,10,7,160
"41848",41848,2009-10-10,17,68.5322519246675,NA,NA,2009,10,7,170
"41849",41849,2009-10-10,18,68.9827604927251,NA,NA,2009,10,7,180
"41850",41850,2009-10-10,19,69.4332690607827,NA,NA,2009,10,7,190
"41851",41851,2009-10-10,20,69.8837776288404,NA,NA,2009,10,7,200
"41852",41852,2009-10-10,21,70.334286196898,NA,NA,2009,10,7,210
"41853",41853,2009-10-10,22,70.7847947649556,NA,NA,2009,10,7,220
"41854",41854,2009-10-10,23,71.2353033330132,NA,NA,2009,10,7,230
"41855",41855,2009-10-10,24,71.6858119010709,NA,NA,2009,10,7,240
"41856",41856,2009-10-11,1,61.3264690520856,NA,NA,2009,10,1,10
"41857",41857,2009-10-11,2,61.7769776201432,NA,NA,2009,10,1,20
"41858",41858,2009-10-11,3,62.2274861882008,NA,NA,2009,10,1,30
"41859",41859,2009-10-11,4,62.6779947562585,NA,NA,2009,10,1,40
"41860",41860,2009-10-11,5,63.1285033243161,NA,NA,2009,10,1,50
"41861",41861,2009-10-11,6,63.5790118923737,NA,NA,2009,10,1,60
"41862",41862,2009-10-11,7,64.0295204604314,NA,NA,2009,10,1,70
"41863",41863,2009-10-11,8,64.480029028489,NA,NA,2009,10,1,80
"41864",41864,2009-10-11,9,64.9305375965466,NA,NA,2009,10,1,90
"41865",41865,2009-10-11,10,65.3810461646043,NA,NA,2009,10,1,100
"41866",41866,2009-10-11,11,65.8315547326619,NA,NA,2009,10,1,110
"41867",41867,2009-10-11,12,66.2820633007195,NA,NA,2009,10,1,120
"41868",41868,2009-10-11,13,66.7325718687771,NA,NA,2009,10,1,130
"41869",41869,2009-10-11,14,67.1830804368348,NA,NA,2009,10,1,140
"41870",41870,2009-10-11,15,67.6335890048924,NA,NA,2009,10,1,150
"41871",41871,2009-10-11,16,68.08409757295,NA,NA,2009,10,1,160
"41872",41872,2009-10-11,17,68.5346061410077,NA,NA,2009,10,1,170
"41873",41873,2009-10-11,18,68.9851147090653,NA,NA,2009,10,1,180
"41874",41874,2009-10-11,19,69.4356232771229,NA,NA,2009,10,1,190
"41875",41875,2009-10-11,20,69.8861318451805,NA,NA,2009,10,1,200
"41876",41876,2009-10-11,21,70.3366404132382,NA,NA,2009,10,1,210
"41877",41877,2009-10-11,22,70.7871489812958,NA,NA,2009,10,1,220
"41878",41878,2009-10-11,23,71.2376575493534,NA,NA,2009,10,1,230
"41879",41879,2009-10-11,24,71.6881661174111,NA,NA,2009,10,1,240
"41880",41880,2009-10-12,1,61.3288232684258,NA,NA,2009,10,2,10
"41881",41881,2009-10-12,2,61.7793318364834,NA,NA,2009,10,2,20
"41882",41882,2009-10-12,3,62.229840404541,NA,NA,2009,10,2,30
"41883",41883,2009-10-12,4,62.6803489725987,NA,NA,2009,10,2,40
"41884",41884,2009-10-12,5,63.1308575406563,NA,NA,2009,10,2,50
"41885",41885,2009-10-12,6,63.5813661087139,NA,NA,2009,10,2,60
"41886",41886,2009-10-12,7,64.0318746767716,NA,NA,2009,10,2,70
"41887",41887,2009-10-12,8,64.4823832448292,NA,NA,2009,10,2,80
"41888",41888,2009-10-12,9,64.9328918128868,NA,NA,2009,10,2,90
"41889",41889,2009-10-12,10,65.3834003809444,NA,NA,2009,10,2,100
"41890",41890,2009-10-12,11,65.8339089490021,NA,NA,2009,10,2,110
"41891",41891,2009-10-12,12,66.2844175170597,NA,NA,2009,10,2,120
"41892",41892,2009-10-12,13,66.7349260851173,NA,NA,2009,10,2,130
"41893",41893,2009-10-12,14,67.185434653175,NA,NA,2009,10,2,140
"41894",41894,2009-10-12,15,67.6359432212326,NA,NA,2009,10,2,150
"41895",41895,2009-10-12,16,68.0864517892902,NA,NA,2009,10,2,160
"41896",41896,2009-10-12,17,68.5369603573479,NA,NA,2009,10,2,170
"41897",41897,2009-10-12,18,68.9874689254055,NA,NA,2009,10,2,180
"41898",41898,2009-10-12,19,69.4379774934631,NA,NA,2009,10,2,190
"41899",41899,2009-10-12,20,69.8884860615207,NA,NA,2009,10,2,200
"41900",41900,2009-10-12,21,70.3389946295784,NA,NA,2009,10,2,210
"41901",41901,2009-10-12,22,70.789503197636,NA,NA,2009,10,2,220
"41902",41902,2009-10-12,23,71.2400117656936,NA,NA,2009,10,2,230
"41903",41903,2009-10-12,24,71.6905203337513,NA,NA,2009,10,2,240
"41904",41904,2009-10-13,1,61.331177484766,NA,NA,2009,10,3,10
"41905",41905,2009-10-13,2,61.7816860528236,NA,NA,2009,10,3,20
"41906",41906,2009-10-13,3,62.2321946208812,NA,NA,2009,10,3,30
"41907",41907,2009-10-13,4,62.6827031889389,NA,NA,2009,10,3,40
"41908",41908,2009-10-13,5,63.1332117569965,NA,NA,2009,10,3,50
"41909",41909,2009-10-13,6,63.5837203250541,NA,NA,2009,10,3,60
"41910",41910,2009-10-13,7,64.0342288931117,NA,NA,2009,10,3,70
"41911",41911,2009-10-13,8,64.4847374611694,NA,NA,2009,10,3,80
"41912",41912,2009-10-13,9,64.935246029227,NA,NA,2009,10,3,90
"41913",41913,2009-10-13,10,65.3857545972846,NA,NA,2009,10,3,100
"41914",41914,2009-10-13,11,65.8362631653423,NA,NA,2009,10,3,110
"41915",41915,2009-10-13,12,66.2867717333999,NA,NA,2009,10,3,120
"41916",41916,2009-10-13,13,66.7372803014575,NA,NA,2009,10,3,130
"41917",41917,2009-10-13,14,67.1877888695151,NA,NA,2009,10,3,140
"41918",41918,2009-10-13,15,67.6382974375728,NA,NA,2009,10,3,150
"41919",41919,2009-10-13,16,68.0888060056304,NA,NA,2009,10,3,160
"41920",41920,2009-10-13,17,68.539314573688,NA,NA,2009,10,3,170
"41921",41921,2009-10-13,18,68.9898231417457,NA,NA,2009,10,3,180
"41922",41922,2009-10-13,19,69.4403317098033,NA,NA,2009,10,3,190
"41923",41923,2009-10-13,20,69.8908402778609,NA,NA,2009,10,3,200
"41924",41924,2009-10-13,21,70.3413488459186,NA,NA,2009,10,3,210
"41925",41925,2009-10-13,22,70.7918574139762,NA,NA,2009,10,3,220
"41926",41926,2009-10-13,23,71.2423659820338,NA,NA,2009,10,3,230
"41927",41927,2009-10-13,24,71.6928745500914,NA,NA,2009,10,3,240
"41928",41928,2009-10-14,1,61.3335317011061,NA,NA,2009,10,4,10
"41929",41929,2009-10-14,2,61.7840402691638,NA,NA,2009,10,4,20
"41930",41930,2009-10-14,3,62.2345488372214,NA,NA,2009,10,4,30
"41931",41931,2009-10-14,4,62.685057405279,NA,NA,2009,10,4,40
"41932",41932,2009-10-14,5,63.1355659733367,NA,NA,2009,10,4,50
"41933",41933,2009-10-14,6,63.5860745413943,NA,NA,2009,10,4,60
"41934",41934,2009-10-14,7,64.0365831094519,NA,NA,2009,10,4,70
"41935",41935,2009-10-14,8,64.4870916775096,NA,NA,2009,10,4,80
"41936",41936,2009-10-14,9,64.9376002455672,NA,NA,2009,10,4,90
"41937",41937,2009-10-14,10,65.3881088136248,NA,NA,2009,10,4,100
"41938",41938,2009-10-14,11,65.8386173816825,NA,NA,2009,10,4,110
"41939",41939,2009-10-14,12,66.2891259497401,NA,NA,2009,10,4,120
"41940",41940,2009-10-14,13,66.7396345177977,NA,NA,2009,10,4,130
"41941",41941,2009-10-14,14,67.1901430858553,NA,NA,2009,10,4,140
"41942",41942,2009-10-14,15,67.640651653913,NA,NA,2009,10,4,150
"41943",41943,2009-10-14,16,68.0911602219706,NA,NA,2009,10,4,160
"41944",41944,2009-10-14,17,68.5416687900282,NA,NA,2009,10,4,170
"41945",41945,2009-10-14,18,68.9921773580859,NA,NA,2009,10,4,180
"41946",41946,2009-10-14,19,69.4426859261435,NA,NA,2009,10,4,190
"41947",41947,2009-10-14,20,69.8931944942011,NA,NA,2009,10,4,200
"41948",41948,2009-10-14,21,70.3437030622587,NA,NA,2009,10,4,210
"41949",41949,2009-10-14,22,70.7942116303164,NA,NA,2009,10,4,220
"41950",41950,2009-10-14,23,71.244720198374,NA,NA,2009,10,4,230
"41951",41951,2009-10-14,24,71.6952287664316,NA,NA,2009,10,4,240
"41952",41952,2009-10-15,1,61.3358859174463,NA,NA,2009,10,5,10
"41953",41953,2009-10-15,2,61.786394485504,NA,NA,2009,10,5,20
"41954",41954,2009-10-15,3,62.2369030535616,NA,NA,2009,10,5,30
"41955",41955,2009-10-15,4,62.6874116216192,NA,NA,2009,10,5,40
"41956",41956,2009-10-15,5,63.1379201896769,NA,NA,2009,10,5,50
"41957",41957,2009-10-15,6,63.5884287577345,NA,NA,2009,10,5,60
"41958",41958,2009-10-15,7,64.0389373257921,NA,NA,2009,10,5,70
"41959",41959,2009-10-15,8,64.4894458938497,NA,NA,2009,10,5,80
"41960",41960,2009-10-15,9,64.9399544619074,NA,NA,2009,10,5,90
"41961",41961,2009-10-15,10,65.390463029965,NA,NA,2009,10,5,100
"41962",41962,2009-10-15,11,65.8409715980226,NA,NA,2009,10,5,110
"41963",41963,2009-10-15,12,66.2914801660803,NA,NA,2009,10,5,120
"41964",41964,2009-10-15,13,66.7419887341379,NA,NA,2009,10,5,130
"41965",41965,2009-10-15,14,67.1924973021955,NA,NA,2009,10,5,140
"41966",41966,2009-10-15,15,67.6430058702531,NA,NA,2009,10,5,150
"41967",41967,2009-10-15,16,68.0935144383108,NA,NA,2009,10,5,160
"41968",41968,2009-10-15,17,68.5440230063684,NA,NA,2009,10,5,170
"41969",41969,2009-10-15,18,68.994531574426,NA,NA,2009,10,5,180
"41970",41970,2009-10-15,19,69.4450401424837,NA,NA,2009,10,5,190
"41971",41971,2009-10-15,20,69.8955487105413,NA,NA,2009,10,5,200
"41972",41972,2009-10-15,21,70.3460572785989,NA,NA,2009,10,5,210
"41973",41973,2009-10-15,22,70.7965658466566,NA,NA,2009,10,5,220
"41974",41974,2009-10-15,23,71.2470744147142,NA,NA,2009,10,5,230
"41975",41975,2009-10-15,24,71.6975829827718,NA,NA,2009,10,5,240
"41976",41976,2009-10-16,1,61.3382401337865,NA,NA,2009,10,6,10
"41977",41977,2009-10-16,2,61.7887487018442,NA,NA,2009,10,6,20
"41978",41978,2009-10-16,3,62.2392572699018,NA,NA,2009,10,6,30
"41979",41979,2009-10-16,4,62.6897658379594,NA,NA,2009,10,6,40
"41980",41980,2009-10-16,5,63.140274406017,NA,NA,2009,10,6,50
"41981",41981,2009-10-16,6,63.5907829740747,NA,NA,2009,10,6,60
"41982",41982,2009-10-16,7,64.0412915421323,NA,NA,2009,10,6,70
"41983",41983,2009-10-16,8,64.4918001101899,NA,NA,2009,10,6,80
"41984",41984,2009-10-16,9,64.9423086782476,NA,NA,2009,10,6,90
"41985",41985,2009-10-16,10,65.3928172463052,NA,NA,2009,10,6,100
"41986",41986,2009-10-16,11,65.8433258143628,NA,NA,2009,10,6,110
"41987",41987,2009-10-16,12,66.2938343824205,NA,NA,2009,10,6,120
"41988",41988,2009-10-16,13,66.7443429504781,NA,NA,2009,10,6,130
"41989",41989,2009-10-16,14,67.1948515185357,NA,NA,2009,10,6,140
"41990",41990,2009-10-16,15,67.6453600865933,NA,NA,2009,10,6,150
"41991",41991,2009-10-16,16,68.095868654651,NA,NA,2009,10,6,160
"41992",41992,2009-10-16,17,68.5463772227086,NA,NA,2009,10,6,170
"41993",41993,2009-10-16,18,68.9968857907662,NA,NA,2009,10,6,180
"41994",41994,2009-10-16,19,69.4473943588239,NA,NA,2009,10,6,190
"41995",41995,2009-10-16,20,69.8979029268815,NA,NA,2009,10,6,200
"41996",41996,2009-10-16,21,70.3484114949391,NA,NA,2009,10,6,210
"41997",41997,2009-10-16,22,70.7989200629967,NA,NA,2009,10,6,220
"41998",41998,2009-10-16,23,71.2494286310544,NA,NA,2009,10,6,230
"41999",41999,2009-10-16,24,71.699937199112,NA,NA,2009,10,6,240
"42000",42000,2009-10-17,1,61.3405943501267,NA,NA,2009,10,7,10
"42001",42001,2009-10-17,2,61.7911029181843,NA,NA,2009,10,7,20
"42002",42002,2009-10-17,3,62.241611486242,NA,NA,2009,10,7,30
"42003",42003,2009-10-17,4,62.6921200542996,NA,NA,2009,10,7,40
"42004",42004,2009-10-17,5,63.1426286223572,NA,NA,2009,10,7,50
"42005",42005,2009-10-17,6,63.5931371904149,NA,NA,2009,10,7,60
"42006",42006,2009-10-17,7,64.0436457584725,NA,NA,2009,10,7,70
"42007",42007,2009-10-17,8,64.4941543265301,NA,NA,2009,10,7,80
"42008",42008,2009-10-17,9,64.9446628945878,NA,NA,2009,10,7,90
"42009",42009,2009-10-17,10,65.3951714626454,NA,NA,2009,10,7,100
"42010",42010,2009-10-17,11,65.845680030703,NA,NA,2009,10,7,110
"42011",42011,2009-10-17,12,66.2961885987606,NA,NA,2009,10,7,120
"42012",42012,2009-10-17,13,66.7466971668183,NA,NA,2009,10,7,130
"42013",42013,2009-10-17,14,67.1972057348759,NA,NA,2009,10,7,140
"42014",42014,2009-10-17,15,67.6477143029335,NA,NA,2009,10,7,150
"42015",42015,2009-10-17,16,68.0982228709912,NA,NA,2009,10,7,160
"42016",42016,2009-10-17,17,68.5487314390488,NA,NA,2009,10,7,170
"42017",42017,2009-10-17,18,68.9992400071064,NA,NA,2009,10,7,180
"42018",42018,2009-10-17,19,69.4497485751641,NA,NA,2009,10,7,190
"42019",42019,2009-10-17,20,69.9002571432217,NA,NA,2009,10,7,200
"42020",42020,2009-10-17,21,70.3507657112793,NA,NA,2009,10,7,210
"42021",42021,2009-10-17,22,70.8012742793369,NA,NA,2009,10,7,220
"42022",42022,2009-10-17,23,71.2517828473946,NA,NA,2009,10,7,230
"42023",42023,2009-10-17,24,71.7022914154522,NA,NA,2009,10,7,240
"42024",42024,2009-10-18,1,61.3429485664669,NA,NA,2009,10,1,10
"42025",42025,2009-10-18,2,61.7934571345245,NA,NA,2009,10,1,20
"42026",42026,2009-10-18,3,62.2439657025822,NA,NA,2009,10,1,30
"42027",42027,2009-10-18,4,62.6944742706398,NA,NA,2009,10,1,40
"42028",42028,2009-10-18,5,63.1449828386974,NA,NA,2009,10,1,50
"42029",42029,2009-10-18,6,63.5954914067551,NA,NA,2009,10,1,60
"42030",42030,2009-10-18,7,64.0459999748127,NA,NA,2009,10,1,70
"42031",42031,2009-10-18,8,64.4965085428703,NA,NA,2009,10,1,80
"42032",42032,2009-10-18,9,64.9470171109279,NA,NA,2009,10,1,90
"42033",42033,2009-10-18,10,65.3975256789856,NA,NA,2009,10,1,100
"42034",42034,2009-10-18,11,65.8480342470432,NA,NA,2009,10,1,110
"42035",42035,2009-10-18,12,66.2985428151008,NA,NA,2009,10,1,120
"42036",42036,2009-10-18,13,66.7490513831585,NA,NA,2009,10,1,130
"42037",42037,2009-10-18,14,67.1995599512161,NA,NA,2009,10,1,140
"42038",42038,2009-10-18,15,67.6500685192737,NA,NA,2009,10,1,150
"42039",42039,2009-10-18,16,68.1005770873313,NA,NA,2009,10,1,160
"42040",42040,2009-10-18,17,68.551085655389,NA,NA,2009,10,1,170
"42041",42041,2009-10-18,18,69.0015942234466,NA,NA,2009,10,1,180
"42042",42042,2009-10-18,19,69.4521027915042,NA,NA,2009,10,1,190
"42043",42043,2009-10-18,20,69.9026113595619,NA,NA,2009,10,1,200
"42044",42044,2009-10-18,21,70.3531199276195,NA,NA,2009,10,1,210
"42045",42045,2009-10-18,22,70.8036284956771,NA,NA,2009,10,1,220
"42046",42046,2009-10-18,23,71.2541370637348,NA,NA,2009,10,1,230
"42047",42047,2009-10-18,24,71.7046456317924,NA,NA,2009,10,1,240
"42048",42048,2009-10-19,1,61.3453027828071,NA,NA,2009,10,2,10
"42049",42049,2009-10-19,2,61.7958113508647,NA,NA,2009,10,2,20
"42050",42050,2009-10-19,3,62.2463199189223,NA,NA,2009,10,2,30
"42051",42051,2009-10-19,4,62.69682848698,NA,NA,2009,10,2,40
"42052",42052,2009-10-19,5,63.1473370550376,NA,NA,2009,10,2,50
"42053",42053,2009-10-19,6,63.5978456230952,NA,NA,2009,10,2,60
"42054",42054,2009-10-19,7,64.0483541911529,NA,NA,2009,10,2,70
"42055",42055,2009-10-19,8,64.4988627592105,NA,NA,2009,10,2,80
"42056",42056,2009-10-19,9,64.9493713272681,NA,NA,2009,10,2,90
"42057",42057,2009-10-19,10,65.3998798953258,NA,NA,2009,10,2,100
"42058",42058,2009-10-19,11,65.8503884633834,NA,NA,2009,10,2,110
"42059",42059,2009-10-19,12,66.300897031441,NA,NA,2009,10,2,120
"42060",42060,2009-10-19,13,66.7514055994987,NA,NA,2009,10,2,130
"42061",42061,2009-10-19,14,67.2019141675563,NA,NA,2009,10,2,140
"42062",42062,2009-10-19,15,67.6524227356139,NA,NA,2009,10,2,150
"42063",42063,2009-10-19,16,68.1029313036715,NA,NA,2009,10,2,160
"42064",42064,2009-10-19,17,68.5534398717292,NA,NA,2009,10,2,170
"42065",42065,2009-10-19,18,69.0039484397868,NA,NA,2009,10,2,180
"42066",42066,2009-10-19,19,69.4544570078444,NA,NA,2009,10,2,190
"42067",42067,2009-10-19,20,69.9049655759021,NA,NA,2009,10,2,200
"42068",42068,2009-10-19,21,70.3554741439597,NA,NA,2009,10,2,210
"42069",42069,2009-10-19,22,70.8059827120173,NA,NA,2009,10,2,220
"42070",42070,2009-10-19,23,71.2564912800749,NA,NA,2009,10,2,230
