"","Trend","Date","Hour","temp7","Z1","Peak","year","Month","week","HM","T2","T3","TH","T2H","T3H","TM","T2M","T3M"
"41827",41827,2009-10-09,20,69.88142341,1113.13261788608,NA,2009,10,6,200,4883.4133378077,341259.875145381,1397.6284682,97668.2667561539,6825197.50290762,698.8142341,48834.133378077,3412598.75145381
"41828",41828,2009-10-09,21,70.33193198,1141.15998340279,NA,2009,10,6,210,4946.58065603935,347902.574234143,1476.97057158,103878.193776826,7305954.058917,703.3193198,49465.8065603935,3479025.74234143
"41829",41829,2009-10-09,22,70.78244055,1170.13860209387,NA,2009,10,6,220,5010.15389021428,354630.919880444,1557.2136921,110223.385584714,7801880.23736977,707.8244055,50101.5389021428,3546309.19880444
"41830",41830,2009-10-09,23,71.23294912,1200.09700889586,NA,2009,10,6,230,5074.13304033251,361445.460690117,1638.35782976,116705.059927648,8313245.59587268,712.3294912,50741.3304033251,3614454.60690117
"41831",41831,2009-10-09,24,71.68345768,1231.06424299419,NA,2009,10,6,240,5138.51810496035,368346.745114839,1720.40298432,123324.434519048,8840321.88275614,716.8345768,51385.1810496035,3683467.45114839
"41832",41832,2009-10-10,1,61.32411484,727.293509596056,NA,2009,10,7,10,3760.64706090951,230618.352235923,61.32411484,3760.64706090951,230618.352235923,613.2411484,37606.4706090951,2306183.52235923
"41833",41833,2009-10-10,2,61.7746234,741.999731623721,NA,2009,10,7,20,3816.10409621183,235738.393398683,123.5492468,7632.20819242366,471476.786797366,617.746234,38161.0409621183,2357383.93398683
"41834",41834,2009-10-10,3,62.22513197,757.210972313956,NA,2009,10,7,30,3871.96704868392,240933.660587848,186.67539591,11615.9011460517,722800.981763544,622.2513197,38719.6704868392,2409336.60587848
"41835",41835,2009-10-10,4,62.67564054,772.946182365541,NA,2009,10,7,40,3928.23591709929,246204.702296432,250.70256216,15712.9436683972,984818.80918573,626.7564054,39282.3591709929,2462047.02296432
"41836",41836,2009-10-10,5,63.12614911,789.224817014998,NA,2009,10,7,50,3984.91070145795,251552.067130269,315.63074555,19924.5535072898,1257760.33565135,631.2614911,39849.1070145795,2515520.67130269
"41837",41837,2009-10-10,6,63.57665768,806.066836036488,NA,2009,10,7,60,4041.9914017599,256976.303695193,381.45994608,24251.9484105594,1541857.82217116,635.7665768,40419.914017599,2569763.03695193
"41838",41838,2009-10-10,7,64.02716624,823.492703684649,NA,2009,10,7,70,4099.4780167246,262477.960474051,448.19016368,28696.3461170722,1837345.72331836,640.2716624,40994.780167246,2624779.60474051
"41839",41839,2009-10-10,8,64.47767481,841.523388912613,NA,2009,10,7,80,4157.37054890411,268057.58631691,515.82139848,33258.9643912329,2144460.69053528,644.7767481,41573.7054890411,2680575.8631691
"41840",41840,2009-10-10,9,64.92818338,860.180365060562,NA,2009,10,7,90,4215.66899702691,273715.729708344,584.35365042,37941.0209732422,2463441.56737509,649.2818338,42156.6899702691,2737157.29708344
"41841",41841,2009-10-10,10,65.37869195,879.485610053188,NA,2009,10,7,100,4274.373361093,279452.939254185,653.7869195,42743.73361093,2794529.39254185,653.7869195,42743.73361093,2794529.39254185
"41842",41842,2009-10-10,11,65.82920052,899.461606352819,NA,2009,10,7,110,4333.48364110237,285269.763560268,724.12120572,47668.320052126,3137967.39916294,658.2920052,43334.8364110237,2852697.63560268
"41843",41843,2009-10-10,12,66.27970908,920.131340845808,NA,2009,10,7,120,4392.99983572944,291166.751100635,795.35650896,52715.9980287532,3494001.01320762,662.7970908,43929.9983572944,2911667.51100635
"41844",41844,2009-10-10,13,66.73021765,941.518305284612,NA,2009,10,7,130,4452.92194761637,297144.450742902,867.49282945,57887.9853190128,3862877.85965773,667.3021765,44529.2194761637,2971444.50742902
"41845",41845,2009-10-10,14,67.18072622,963.646495642846,NA,2009,10,7,140,4513.2499754466,303203.410962899,940.53016708,63185.4996562523,4244847.75348059,671.8072622,45132.499754466,3032034.10962899
"41846",41846,2009-10-10,15,67.63123479,986.54041253337,NA,2009,10,7,150,4573.98391922011,309344.180366459,1014.46852185,68609.7587883016,4640162.70549689,676.3123479,45739.839192201,3093441.80366459
"41847",41847,2009-10-10,16,68.08174336,1010.22506110669,NA,2009,10,7,160,4635.1237789369,315567.307559416,1089.30789376,74161.9804629905,5049076.92095065,680.8174336,46351.237789369,3155673.07559416
"41848",41848,2009-10-10,17,68.53225192,1034.72595087162,NA,2009,10,7,170,4696.66955322634,321873.341006702,1165.04828264,79843.3824048478,5471846.79711393,685.3225192,46966.6955322634,3218733.41006702
"41849",41849,2009-10-10,18,68.98276049,1060.06909639822,NA,2009,10,7,180,4758.62124482071,328262.829594092,1241.68968882,85655.1824067727,5908730.93269366,689.8276049,47586.2124482071,3282628.29594092
"41850",41850,2009-10-10,19,69.43326906,1086.28101628451,NA,2009,10,7,190,4820.97885235835,334736.321788368,1319.23211214,91598.5981948087,6359990.11397898,694.3326906,48209.7885235835,3347363.21788368
"41851",41851,2009-10-10,20,69.88377763,1113.3887338315,NA,2009,10,7,200,4883.74237583929,341294.366195361,1397.6755526,97674.8475167858,6825887.32390721,698.8377763,48837.4237583929,3412943.66195361
"41852",41852,2009-10-10,21,70.3342862,1141.41977687789,NA,2009,10,7,210,4946.91181526351,347937.511420905,1477.0200102,103885.148120534,7306687.73983901,703.342862,49469.1181526351,3479375.11420905
"41853",41853,2009-10-10,22,70.78479476,1170.40217754469,NA,2009,10,7,220,5010.48716921532,354666.30592052,1557.26548472,110230.717722737,7802658.73025144,707.8479476,50104.8716921532,3546663.0592052
"41854",41854,2009-10-10,23,71.23530333,1200.36447323988,NA,2009,10,7,230,5074.46844051711,361481.298598748,1638.41197659,116712.774131893,8314069.86777121,712.3530333,50744.6844051711,3614812.98598748
"41855",41855,2009-10-10,24,71.6858119,1231.33570517582,NA,2009,10,7,240,5138.85562776218,368383.037913016,1720.4594856,123332.535066292,8841192.90991239,716.858119,51388.5562776218,3683830.37913016
"41856",41856,2009-10-11,1,61.32646905,726.328968654849,NA,2009,10,1,10,3760.93580614061,230644.913314319,61.32646905,3760.93580614061,230644.913314319,613.2646905,37609.3580614061,2306449.13314319
"41857",41857,2009-10-11,2,61.77697762,741.037254784716,NA,2009,10,1,20,3816.39496386198,235765.346271582,123.55395524,7632.78992772396,471530.692543165,617.7697762,38163.9496386198,2357653.46271582
"41858",41858,2009-10-11,3,62.22748619,756.250626714275,NA,2009,10,1,30,3872.26003752664,240961.008009278,186.68245857,11616.7801125799,722883.024027834,622.2748619,38722.6003752664,2409610.08009278
"41859",41859,2009-10-11,4,62.67799476,771.988037119832,NA,2009,10,1,40,3928.53102713459,246232.447133239,250.71197904,15714.1241085383,984929.788532956,626.7799476,39285.3102713459,2462324.47133239
"41860",41860,2009-10-11,5,63.12850332,788.268943178374,NA,2009,10,1,50,3985.20793142325,251580.212129743,315.6425166,19926.0396571163,1257901.06064872,631.2850332,39852.0793142325,2515802.12129743
"41861",41861,2009-10-11,6,63.57901189,805.113306705429,NA,2009,10,1,60,4042.29075290876,257004.851842023,381.47407134,24253.7445174526,1542029.11105214,635.7901189,40422.9075290876,2570048.51842023
"41862",41862,2009-10-11,7,64.02952046,822.541593962896,NA,2009,10,1,70,4099.77949033756,262506.914758057,448.20664322,28698.4564323629,1837548.4033064,640.2952046,40997.7949033756,2625069.14758057
"41863",41863,2009-10-11,8,64.48002903,840.574775777614,NA,2009,10,1,80,4157.67414370964,268086.949483678,515.84023224,33261.3931496771,2144695.59586942,644.8002903,41576.7414370964,2680869.49483678
"41864",41864,2009-10-11,9,64.9305376,859.234327514061,NA,2009,10,1,90,4215.97471302501,273745.50462472,584.3748384,37943.7724172251,2463709.54162248,649.305376,42159.7471302501,2737455.0462472
"41865",41865,2009-10-11,10,65.38104616,878.542228984329,NA,2009,10,1,100,4274.68119697605,279483.128658775,653.8104616,42746.8119697605,2794831.28658775,653.8104616,42746.8119697605,2794831.28658775
"41866",41866,2009-10-11,11,65.83155473,898.520964796569,NA,2009,10,1,110,4333.79359816898,285300.370446385,724.14710203,47671.7295798588,3138304.07491024,658.3155473,43337.9359816898,2853003.70446385
"41867",41867,2009-10-11,12,66.2820633,919.193523849423,NA,2009,10,1,120,4393.31191530521,291197.778466904,795.3847596,52719.7429836625,3494373.34160285,662.820633,43933.1191530521,2911977.78466904
"41868",41868,2009-10-11,13,66.73257187,940.583399657899,NA,2009,10,1,130,4453.23614838472,297175.901326165,867.52343431,57892.0699290013,3863286.71724014,667.3257187,44532.3614838472,2971759.01326165
"41869",41869,2009-10-11,14,67.18308044,962.714590274647,NA,2009,10,1,140,4513.56629740751,303235.287630002,940.56312616,63189.9281637051,4245294.02682002,671.8308044,45135.6629740751,3032352.87630002
"41870",41870,2009-10-11,15,67.633589,985.611598138047,NA,2009,10,1,150,4574.30236102092,309376.485847019,1014.503835,68614.5354153138,4640647.28770528,676.33589,45743.0236102092,3093764.85847019
"41871",41871,2009-10-11,16,68.08409757,1009.29943066629,NA,2009,10,1,160,4635.44434192128,315600.044855673,1089.34556112,74167.1094707405,5049600.71769076,680.8409757,46354.4434192128,3156000.44855673
"41872",41872,2009-10-11,17,68.53460614,1033.80359938617,NA,2009,10,1,170,4696.99223876492,321906.513126391,1165.08830438,79848.8680590037,5472410.72314865,685.3460614,46969.9223876492,3219065.13126391
"41873",41873,2009-10-11,18,68.98511471,1059.15012050084,NA,2009,10,1,180,4758.94605155186,328296.439265007,1241.73206478,85661.0289279335,5909335.90677012,689.8511471,47589.4605155186,3282964.39265007
"41874",41874,2009-10-11,19,69.43562328,1085.36551475114,NA,2009,10,1,190,4821.30578028208,334770.371877353,1319.27684232,91604.8098253595,6360637.0656697,694.3562328,48213.0578028208,3347703.71877353
"41875",41875,2009-10-11,20,69.88613185,1112.47680741552,NA,2009,10,1,200,4884.07142495558,341328.859569263,1397.722637,97681.4284991117,6826577.19138527,698.8613185,48840.7142495558,3413288.59569263
"41876",41876,2009-10-11,21,70.33664041,1140.51152807079,NA,2009,10,1,210,4947.24298416564,347972.450798154,1477.06944861,103892.102667479,7307421.46676124,703.3664041,49472.4298416564,3479724.50798154
"41877",41877,2009-10-11,22,70.78714898,1169.49771153316,NA,2009,10,1,220,5010.82046071671,354701.694464786,1557.31727756,110238.050135768,7803437.2782253,707.8714898,50108.2046071671,3547016.94464786
"41878",41878,2009-10-11,23,71.23765755,1199.46389647032,NA,2009,10,1,230,5074.80385321107,361517.139028471,1638.46612365,116720.488623855,8314894.19765483,712.3765755,50748.0385321107,3615171.39028471
"41879",41879,2009-10-11,24,71.68816612,1230.43912631126,NA,2009,10,1,240,5139.19316164872,368419.333095041,1720.51598688,123340.635879569,8842063.99428099,716.8816612,51391.9316164872,3684193.33095041
"41880",41880,2009-10-12,1,61.32882327,726.532490700781,NA,2009,10,2,10,3761.22456368289,230671.476544891,61.32882327,3761.22456368289,230671.476544891,613.2882327,37612.2456368289,2306714.76544891
"41881",41881,2009-10-12,2,61.77933184,741.242841120346,NA,2009,10,2,20,3816.68584259684,235792.30119882,123.55866368,7633.37168519368,471584.60239764,617.7933184,38166.8584259684,2357923.0119882
"41882",41882,2009-10-12,3,62.2298404,756.458344465726,NA,2009,10,2,30,3872.55303620947,240988.357383851,186.6895212,11617.6591086284,722965.072151553,622.298404,38725.5303620947,2409883.57383851
"41883",41883,2009-10-12,4,62.68034897,772.197955417286,NA,2009,10,2,40,3928.82614700098,246260.193936482,250.72139588,15715.3045880039,985040.775745928,626.8034897,39288.2614700098,2462601.93936482
"41884",41884,2009-10-12,5,63.13085754,788.481133157438,NA,2009,10,2,50,3985.50517373577,251608.359348046,315.6542877,19927.5258686789,1258041.79674023,631.3085754,39855.0517373577,2516083.59348046
"41885",41885,2009-10-12,6,63.58136611,805.327841415173,NA,2009,10,2,60,4042.59011641386,257033.402224377,381.48819666,24255.5406984831,1542200.41334626,635.8136611,40425.9011641386,2570334.02224377
"41886",41886,2009-10-12,7,64.03187468,822.758548457114,NA,2009,10,2,70,4100.08097503523,262535.871171308,448.22312276,28700.5668252466,1837751.09819915,640.3187468,41000.8097503523,2625358.71171308
"41887",41887,2009-10-12,8,64.48238324,840.794227019684,NA,2009,10,2,80,4157.97774831023,268116.314669933,515.85906592,33263.8219864819,2144930.51735946,644.8238324,41579.7774831023,2681163.14669933
"41888",41888,2009-10-12,9,64.93289181,859.456354569512,NA,2009,10,2,90,4216.28043880917,273775.281573815,584.39602629,37946.5239492825,2463977.53416433,649.3289181,42162.8043880917,2737752.81573815
"41889",41889,2009-10-12,10,65.38340038,878.76691292889,NA,2009,10,2,100,4274.98904525138,279513.320365785,653.8340038,42749.8904525138,2795133.20365785,653.8340038,42749.8904525138,2795133.20365785
"41890",41890,2009-10-12,11,65.83390895,898.748388514976,NA,2009,10,2,110,4334.10356763689,285330.979651677,724.17299845,47675.1392440058,3138640.77616845,658.3390895,43341.0356763689,2853309.79651677
"41891",41891,2009-10-12,12,66.28441752,919.423772282569,NA,2009,10,2,120,4393.62400596568,291228.808037324,795.41301024,52723.4880715882,3494745.69644789,662.8441752,43936.2400596568,2912288.08037324
"41892",41892,2009-10-12,13,66.73492609,940.816559724096,NA,2009,10,2,130,4453.55036023776,297207.35412856,867.55403917,57896.1546830909,3863695.60367128,667.3492609,44535.5036023776,2972073.5412856
"41893",41893,2009-10-12,14,67.18543465,962.950750730809,NA,2009,10,2,140,4513.88262910942,303267.166395801,940.5960851,63194.3568075319,4245740.32954122,671.8543465,45138.8262910942,3032671.66395801
"41894",41894,2009-10-12,15,67.63594322,985.85085013491,NA,2009,10,2,150,4574.62081525906,309408.793713892,1014.5391483,68619.312228886,4641131.90570838,676.3594322,45746.2081525906,3094087.93713892
"41895",41895,2009-10-12,16,68.08645179,1009.54186691566,NA,2009,10,2,160,4635.76491735199,315632.78455506,1089.38322864,74172.2386776319,5050124.55288096,680.8645179,46357.6491735199,3156327.8455506
"41896",41896,2009-10-12,17,68.53696036,1034.04931471602,NA,2009,10,2,170,4697.31493538821,321939.687525138,1165.12832612,79854.3539015996,5472974.68792734,685.3696036,46973.1493538821,3219396.87525138
"41897",41897,2009-10-12,18,68.98746893,1059.3992117166,NA,2009,10,2,180,4759.27086936772,328330.051229959,1241.77444074,85666.8756486189,5909940.92213927,689.8746893,47592.7086936772,3283300.51229959
"41898",41898,2009-10-12,19,69.43797749,1085.61808042712,NA,2009,10,2,190,4821.63271790175,334804.424130709,1319.32157231,91611.0216401332,6361284.05848347,694.3797749,48216.3271790175,3348044.24130709
"41899",41899,2009-10-12,20,69.88848606,1112.73294850528,NA,2009,10,2,200,4884.40048375882,341363.355120635,1397.7697212,97688.0096751763,6827267.1024127,698.8848606,48844.0048375882,3413633.55120635
"41900",41900,2009-10-12,21,70.33899463,1140.77134755084,NA,2009,10,2,210,4947.57416555917,348007.392662793,1477.11888723,103899.057476743,7308155.24591866,703.3899463,49475.7416555917,3480073.92662793
"41901",41901,2009-10-12,22,70.7895032,1169.76131389494,NA,2009,10,2,220,5011.15376330281,354737.085363016,1557.3690704,110245.382792662,7804215.87798636,707.895032,50111.5376330281,3547370.85363016
"41902",41902,2009-10-12,23,71.24001177,1199.73138840633,NA,2009,10,2,230,5075.13927698974,361552.981827138,1638.52027071,116728.203370764,8315718.58202418,712.4001177,50751.3927698974,3615529.81827138
"41903",41903,2009-10-12,24,71.69052033,1230.71061620255,NA,2009,10,2,240,5139.53070518614,368455.630506806,1720.57248792,123348.736924467,8842935.13216335,716.9052033,51395.3070518614,3684556.30506806
"41904",41904,2009-10-13,1,61.33117748,726.736020688506,NA,2009,10,3,10,3761.51333108326,230698.041702053,61.33117748,3761.51333108326,230698.041702053,613.3117748,37615.1333108326,2306980.41702053
"41905",41905,2009-10-13,2,61.78168605,741.448435576617,NA,2009,10,3,20,3816.97673118076,235819.258065965,123.5633721,7633.95346236153,471638.51613193,617.8168605,38169.7673118076,2358192.58065965
"41906",41906,2009-10-13,3,62.23219462,756.666070559257,NA,2009,10,3,30,3872.84604722156,241015.70894399,186.69658386,11618.5381416647,723047.126831969,622.3219462,38728.4604722156,2410157.0894399
"41907",41907,2009-10-13,4,62.68270319,772.407882267563,NA,2009,10,3,40,3929.12127920564,246287.94294196,250.73081276,15716.4851168225,985151.77176784,626.8270319,39291.2127920564,2462879.4294196
"41908",41908,2009-10-13,5,63.13321176,788.693331870305,NA,2009,10,3,50,3985.802427133,251636.50866571,315.6660588,19929.012135665,1258182.54332855,631.3321176,39858.02427133,2516365.0866571
"41909",41909,2009-10-13,6,63.58372033,805.542385073894,NA,2009,10,3,60,4042.88949100366,257061.954721072,381.50232198,24257.3369460219,1542371.72832643,635.8372033,40428.8949100365,2570619.54721072
"41910",41910,2009-10-13,7,64.03422889,822.975512065102,NA,2009,10,3,70,4100.38246953691,262564.82959087,448.23960223,28702.6772867584,1837953.80713609,640.3422889,41003.8246953691,2625648.2959087
"41911",41911,2009-10-13,8,64.48473746,841.013687729542,NA,2009,10,3,80,4158.28136528513,268145.682125222,515.87789968,33266.250922281,2145165.45700178,644.8473746,41582.8136528513,2681456.82125222
"41912",41912,2009-10-13,9,64.93524603,859.678391339531,NA,2009,10,3,90,4216.58617697663,273805.060808675,584.41721427,37949.2755927897,2464245.54727807,649.3524603,42165.8617697663,2738050.60808675
"41913",41913,2009-10-13,10,65.3857546,878.991606752013,NA,2009,10,3,100,4275.29690461142,279543.514247062,653.857546,42752.9690461142,2795435.14247062,653.857546,42752.9690461142,2795435.14247062
"41914",41914,2009-10-13,11,65.83626317,898.975822361565,NA,2009,10,3,110,4334.4135481895,285361.591046217,724.19889487,47678.5490300845,3138977.50150839,658.3626317,43344.135481895,2853615.91046217
"41915",41915,2009-10-13,12,66.28677173,919.654030986658,NA,2009,10,3,120,4393.93610638513,291259.839680156,795.44126076,52727.2332766215,3495118.07616187,662.8677173,43939.3610638513,2912598.39680156
"41916",41916,2009-10-13,13,66.7372803,941.049730312262,NA,2009,10,3,130,4453.86458184077,297238.80901655,867.5846439,57900.23956393,3864104.51721514,667.372803,44538.6458184077,2972388.0901655
"41917",41917,2009-10-13,14,67.18778887,963.18692224411,NA,2009,10,3,140,4514.1989732397,303299.0475312,940.62904418,63198.7856253558,4246186.66543679,671.8778887,45141.989732397,3032990.475312
"41918",41918,2009-10-13,15,67.63829744,986.090113327316,NA,2009,10,3,150,4574.93928058191,309441.103829939,1014.5744616,68624.0892087287,4641616.55744908,676.3829744,45749.3928058191,3094411.03829939
"41919",41919,2009-10-13,16,68.08880601,1009.78431464463,NA,2009,10,3,160,4636.08550386741,315665.526518601,1089.42089616,74177.3680618786,5050648.42429762,680.8880601,46360.8550386741,3156655.26518601
"41920",41920,2009-10-13,17,68.53931457,1034.29504163698,NA,2009,10,3,170,4697.63764172541,321972.864062091,1165.16834769,79859.839909332,5473538.68905555,685.3931457,46976.3764172541,3219728.64062091
"41921",41921,2009-10-13,18,68.98982314,1059.64831480696,NA,2009,10,3,180,4759.59569688848,328363.665346241,1241.81681652,85672.7225439926,5910545.97623234,689.8982314,47595.9569688848,3283636.65346241
"41922",41922,2009-10-13,19,69.44033171,1085.87065868468,NA,2009,10,3,190,4821.95966799483,334838.478837802,1319.36630249,91617.2336919018,6361931.09791825,694.4033171,48219.5966799483,3348384.78837802
"41923",41923,2009-10-13,20,69.89084028,1112.98910250344,NA,2009,10,3,200,4884.72955504447,341397.853142609,1397.8168056,97694.5911008894,6827957.06285217,698.9084028,48847.2955504447,3413978.53142609
"41924",41924,2009-10-13,21,70.34134885,1141.03118003415,NA,2009,10,3,210,4947.9053580374,348042.336866493,1477.16832585,103906.012518785,7308889.07419635,703.4134885,49479.053580374,3480423.36866493
"41925",41925,2009-10-13,22,70.79185741,1170.02492932993,NA,2009,10,3,220,5011.48707555777,354772.478464944,1557.42086302,110252.715662271,7804994.52622876,707.9185741,50114.8707555777,3547724.78464944
"41926",41926,2009-10-13,23,71.24236598,1199.99889373132,NA,2009,10,3,230,5075.47471042826,361588.826842565,1638.57441754,116735.91833985,8316543.01737899,712.4236598,50754.7471042826,3615888.26842565
"41927",41927,2009-10-13,24,71.69287455,1230.98212038279,NA,2009,10,3,240,5139.86826124204,368491.930456752,1720.6289892,123356.838269809,8843806.33096205,716.9287455,51398.6826124204,3684919.30456752
"41928",41928,2009-10-14,1,61.3335317,726.939558618541,NA,2009,10,4,10,3761.80211079491,230724.609011566,61.3335317,3761.80211079491,230724.609011566,613.335317,37618.0211079491,2307246.09011566
"41929",41929,2009-10-14,2,61.78404027,741.654038171605,NA,2009,10,4,20,3817.26763208498,235846.217102106,123.56808054,7634.53526416996,471692.434204212,617.8404027,38172.6763208498,2358462.17102106
"41930",41930,2009-10-14,3,62.23454884,756.873804977091,NA,2009,10,4,30,3873.13906931835,241043.062573605,186.70364652,11619.417207955,723129.187720814,622.3454884,38731.3906931835,2410430.62573605
"41931",41931,2009-10-14,4,62.68505741,772.617817643556,NA,2009,10,4,40,3929.416422495,246315.694031896,250.74022964,15717.66568998,985262.776127583,626.8505741,39294.16422495,2463156.94031896
"41932",41932,2009-10-14,5,63.13556597,788.905539280126,NA,2009,10,4,50,3986.09969035222,251664.659963229,315.67782985,19930.4984517611,1258323.29981615,631.3556597,39860.9969035222,2516646.59963229
"41933",41933,2009-10-14,6,63.58607454,805.756937634799,NA,2009,10,4,60,4043.18887540644,257090.509210892,381.51644724,24259.1332524386,1542543.05526535,635.8607454,40431.8887540644,2570905.09210892
"41934",41934,2009-10-14,7,64.03658311,823.192484901614,NA,2009,10,4,70,4100.68397640394,262593.790262836,448.25608177,28704.7878348276,1838156.53183985,640.3658311,41006.8397640394,2625937.90262836
"41935",41935,2009-10-14,8,64.48709168,841.233157839663,NA,2009,10,4,80,4158.58499334473,268175.051724894,515.89673344,33268.6799467578,2145400.41379915,644.8709168,41585.8499334473,2681750.51724894
"41936",41936,2009-10-14,9,64.93760025,859.900437745673,NA,2009,10,4,90,4216.8919262288,273834.842202898,584.43840225,37952.0273360592,2464513.57982608,649.3760025,42168.919262288,2738348.42202898
"41937",41937,2009-10-14,10,65.38810881,879.216310363857,NA,2009,10,4,100,4275.6047737484,279573.710174416,653.8810881,42756.047737484,2795737.10174416,653.8810881,42756.047737484,2795737.10174416
"41938",41938,2009-10-14,11,65.83861738,899.203266234871,NA,2009,10,4,110,4334.72353851004,285392.204500042,724.22479118,47681.9589236104,3139314.24950046,658.3861738,43347.2353851004,2853922.04500042
"41939",41939,2009-10-14,12,66.28912595,919.884300189479,NA,2009,10,4,120,4394.24821921496,291290.873659104,795.4695114,52730.9786305796,3495490.48390925,662.8912595,43942.4821921496,2912908.73659104
"41940",41940,2009-10-14,13,66.73963452,941.282911674944,NA,2009,10,4,130,4454.17881586318,297270.266257435,867.61524876,57904.3246062213,3864513.46134665,667.3963452,44541.7881586318,2972702.66257435
"41941",41941,2009-10-14,14,67.19014309,963.42310467616,NA,2009,10,4,140,4514.51532845468,303330.930900868,940.66200326,63203.2145983655,4246633.03261215,671.9014309,45145.1532845468,3033309.30900868
"41942",41942,2009-10-14,15,67.64065165,986.329387563621,NA,2009,10,4,150,4575.25775563665,309473.416057979,1014.60977475,68628.8663345497,4642101.24086969,676.4065165,45752.5775563665,3094734.16057979
"41943",41943,2009-10-14,16,68.09116022,1010.02677368805,NA,2009,10,4,160,4636.40610010571,315698.270607283,1089.45856352,74182.4976016914,5051172.32971653,680.9116022,46364.0610010571,3156982.70607283
"41944",41944,2009-10-14,17,68.54166879,1034.54078050834,NA,2009,10,4,170,4697.96036051806,322006.043019178,1165.20836943,79865.326128807,5474102.73132602,685.4166879,46979.6036051806,3220060.43019178
"41945",41945,2009-10-14,18,68.99217736,1059.89743015991,NA,2009,10,4,180,4759.9205368737,328397.281899497,1241.85919248,85678.5696637265,5911151.07419094,689.9217736,47599.205368737,3283972.81899496
"41946",41946,2009-10-14,19,69.44268593,1086.12324931584,NA,2009,10,4,190,4822.28662917262,334872.535854073,1319.41103267,91623.4459542798,6362578.18122738,694.4268593,48222.8662917262,3348725.35854073
"41947",41947,2009-10-14,20,69.89319449,1113.24526896303,NA,2009,10,4,200,4885.05863601697,341432.353342188,1397.8638898,97701.1727203393,6828647.06684376,698.9319449,48850.5863601697,3414323.53342188
"41948",41948,2009-10-14,21,70.34370306,1141.29102528179,NA,2009,10,4,210,4948.23656019345,348077.283260884,1477.21776426,103912.967764063,7309622.94847857,703.4370306,49482.3656019345,3480772.83260884
"41949",41949,2009-10-14,22,70.79421163,1170.28855834948,NA,2009,10,4,220,5011.82040031323,354807.874071326,1557.47265586,110260.048806891,7805773.22956917,707.9421163,50118.2040031323,3548078.74071326
"41950",41950,2009-10-14,23,71.2447202,1200.26641298971,NA,2009,10,4,230,5075.81015637629,361624.674379347,1638.6285646,116743.633596655,8317367.51072498,712.447202,50758.1015637629,3616246.74379347
"41951",41951,2009-10-14,24,71.69522877,1231.2536385637,NA,2009,10,4,240,5140.20582838264,368528.23279078,1720.68549048,123364.939881183,8844677.58697873,716.9522877,51402.0582838264,3685282.3279078
"41952",41952,2009-10-15,1,61.33588592,727.143104490864,NA,2009,10,5,10,3762.09090159125,230751.178360671,61.33588592,3762.09090159125,230751.178360671,613.3588592,37620.9090159125,2307511.78360671
"41953",41953,2009-10-15,2,61.78639449,741.859648896534,NA,2009,10,5,20,3817.5585440739,235873.17819282,123.57278898,7635.1170881478,471746.35638564,617.8639449,38175.585440739,2358731.7819282
"41954",41954,2009-10-15,3,62.23690305,757.08154770131,NA,2009,10,5,30,3873.4321012551,241070.418156571,186.71070915,11620.2963037653,723211.254469714,622.3690305,38734.321012551,2410704.18156571
"41955",41955,2009-10-15,4,62.68741162,772.827761518016,NA,2009,10,5,40,3929.71157561531,246343.447088476,250.74964648,15718.8463024612,985373.788353903,626.8741162,39297.1157561531,2463434.47088476
"41956",41956,2009-10-15,5,63.13792019,789.117755461214,NA,2009,10,5,50,3986.39696591881,251692.81347984,315.68960095,19931.9848295941,1258464.0673992,631.3792019,39863.9696591881,2516928.1347984
"41957",41957,2009-10-15,6,63.58842876,805.971499192141,NA,2009,10,5,60,4043.48827216559,257119.065936497,381.53057256,24260.9296329936,1542714.39561898,635.8842876,40434.882721656,2571190.65936497
"41958",41958,2009-10-15,7,64.03893733,823.409466909672,NA,2009,10,5,70,4100.98549435567,262622.753064282,448.27256131,28706.8984604897,1838359.27144997,640.3893733,41009.8549435567,2626227.53064282
"41959",41959,2009-10-15,8,64.48944589,841.452637282361,NA,2009,10,5,80,4158.88863119924,268204.423344259,515.91556712,33271.1090495939,2145635.38675408,644.8944589,41588.8863119924,2682044.23344259
"41960",41960,2009-10-15,9,64.93995446,860.122493709324,NA,2009,10,5,90,4217.19768526687,273864.625630048,584.45959014,37954.7791674019,2464781.63067043,649.3995446,42171.9768526687,2738646.25630048
"41961",41961,2009-10-15,10,65.39046303,879.441023944985,NA,2009,10,5,100,4275.9126552778,279603.908404452,653.9046303,42759.126552778,2796039.08404452,653.9046303,42759.126552778,2796039.08404452
"41962",41962,2009-10-15,11,65.8409716,899.430720338753,NA,2009,10,5,110,4335.03354123201,285422.820273304,724.2506876,47685.3689535521,3139651.02300634,658.409716,43350.3354123201,2854228.20273304
"41963",41963,2009-10-15,12,66.29148017,920.114579777676,NA,2009,10,5,120,4394.5603431295,291321.909842438,795.49776204,52734.724117554,3495862.91810925,662.9148017,43945.603431295,2913219.09842438
"41964",41964,2009-10-15,13,66.74198873,941.516103560227,NA,2009,10,5,130,4454.49305963545,297301.725584052,867.64585349,57908.4097752608,3864922.43259268,667.4198873,44544.9305963545,2973017.25584052
"41965",41965,2009-10-15,14,67.1924973,963.659297888385,NA,2009,10,5,140,4514.83169341051,303362.81636944,940.6949622,63207.6437077471,4247079.42917216,671.924973,45148.3169341051,3033628.1636944
