Date,Trend,Hour,Load
4/13/2007,19980,13,151.012
4/13/2007,19981,14,146.388
4/13/2007,19982,15,144.733
4/13/2007,19983,16,145.533
4/13/2007,19984,17,150.569
4/13/2007,19985,18,156.402
4/13/2007,19986,19,159.869
4/13/2007,19987,20,161.942
4/13/2007,19988,21,180.695
4/13/2007,19989,22,179.479
4/13/2007,19990,23,165
4/13/2007,19991,24,143.058
4/14/2007,19992,1,125.434
4/14/2007,19993,2,116.669
4/14/2007,19994,3,113.456
4/14/2007,19995,4,113.78
4/14/2007,19996,5,117.497
4/14/2007,19997,6,125.718
4/14/2007,19998,7,138.369
4/14/2007,19999,8,153.938
4/14/2007,20000,9,170.645
4/14/2007,20001,10,175.494
4/14/2007,20002,11,171.433
4/14/2007,20003,12,165.578
4/14/2007,20004,13,159.825
4/14/2007,20005,14,154.197
4/14/2007,20006,15,151.963
4/14/2007,20007,16,153.915
4/14/2007,20008,17,158.537
4/14/2007,20009,18,164.378
4/14/2007,20010,19,169.474
4/14/2007,20011,20,175.277
4/14/2007,20012,21,192.47
4/14/2007,20013,22,185.236
4/14/2007,20014,23,168.538
4/14/2007,20015,24,146.72
4/15/2007,20016,1,126.651
4/15/2007,20017,2,116.055
4/15/2007,20018,3,110.866
4/15/2007,20019,4,108.307
4/15/2007,20020,5,108.182
4/15/2007,20021,6,111.51
4/15/2007,20022,7,118.713
4/15/2007,20023,8,133.967
4/15/2007,20024,9,161.777
4/15/2007,20025,10,176.823
4/15/2007,20026,11,175.145
4/15/2007,20027,12,175.393
4/15/2007,20028,13,181.233
4/15/2007,20029,14,181.785
4/15/2007,20030,15,175.99
4/15/2007,20031,16,175.002
4/15/2007,20032,17,180.951
4/15/2007,20033,18,190.591
4/15/2007,20034,19,198.282
4/15/2007,20035,20,210.636
4/15/2007,20036,21,226.465
4/15/2007,20037,22,213.269
4/15/2007,20038,23,187.861
4/15/2007,20039,24,162.591
4/16/2007,20040,1,148.895
4/16/2007,20041,2,145.083
4/16/2007,20042,3,144.525
4/16/2007,20043,4,146.951
4/16/2007,20044,5,156.781
4/16/2007,20045,6,182.472
4/16/2007,20046,7,227.661
4/16/2007,20047,8,224.141
4/16/2007,20048,9,198.888
4/16/2007,20049,10,186.175
4/16/2007,20050,11,175.72
4/16/2007,20051,12,167.038
4/16/2007,20052,13,160.858
4/16/2007,20053,14,153.242
4/16/2007,20054,15,145.764
4/16/2007,20055,16,144.12
4/16/2007,20056,17,151.116
4/16/2007,20057,18,163.473
4/16/2007,20058,19,176.017
4/16/2007,20059,20,186.84
4/16/2007,20060,21,214.229
4/16/2007,20061,22,209.931
4/16/2007,20062,23,184.179
4/16/2007,20063,24,154.977
4/17/2007,20064,1,137.733
4/17/2007,20065,2,133.676
4/17/2007,20066,3,134.175
4/17/2007,20067,4,137.553
4/17/2007,20068,5,144.074
4/17/2007,20069,6,171.023
4/17/2007,20070,7,215.058
4/17/2007,20071,8,208.695
4/17/2007,20072,9,180.9
4/17/2007,20073,10,163.769
4/17/2007,20074,11,155.348
4/17/2007,20075,12,147.909
4/17/2007,20076,13,144.165
4/17/2007,20077,14,141.854
4/17/2007,20078,15,140.872
4/17/2007,20079,16,144.375
4/17/2007,20080,17,154.349
4/17/2007,20081,18,165.879
4/17/2007,20082,19,174.08
4/17/2007,20083,20,180.614
4/17/2007,20084,21,204.855
4/17/2007,20085,22,199.722
4/17/2007,20086,23,171.214
4/17/2007,20087,24,137.926
4/18/2007,20088,1,117.454
4/18/2007,20089,2,110.358
4/18/2007,20090,3,109.715
4/18/2007,20091,4,112.345
4/18/2007,20092,5,120.205
4/18/2007,20093,6,146.559
4/18/2007,20094,7,189.622
4/18/2007,20095,8,189.971
4/18/2007,20096,9,170.245
4/18/2007,20097,10,161.789
4/18/2007,20098,11,155.838
4/18/2007,20099,12,149.247
4/18/2007,20100,13,145.574
4/18/2007,20101,14,142.188
4/18/2007,20102,15,140.525
4/18/2007,20103,16,144.157
4/18/2007,20104,17,153.463
4/18/2007,20105,18,163.679
4/18/2007,20106,19,171.841
4/18/2007,20107,20,178.984
4/18/2007,20108,21,203.974
4/18/2007,20109,22,196.157
4/18/2007,20110,23,169.764
4/18/2007,20111,24,137.785
4/19/2007,20112,1,117.114
4/19/2007,20113,2,110.148
4/19/2007,20114,3,108.398
4/19/2007,20115,4,109.301
4/19/2007,20116,5,115.976
4/19/2007,20117,6,140.775
4/19/2007,20118,7,183.249
4/19/2007,20119,8,185.873
4/19/2007,20120,9,170.771
4/19/2007,20121,10,163.65
4/19/2007,20122,11,158.912
4/19/2007,20123,12,153.575
4/19/2007,20124,13,149.847
4/19/2007,20125,14,145.946
4/19/2007,20126,15,144.06
4/19/2007,20127,16,147.019
4/19/2007,20128,17,156.996
4/19/2007,20129,18,171.468
4/19/2007,20130,19,186.669
4/19/2007,20131,20,201.372
4/19/2007,20132,21,214.971
4/19/2007,20133,22,203.626
4/19/2007,20134,23,176.84
4/19/2007,20135,24,147.787
4/20/2007,20136,1,129.85
4/20/2007,20137,2,123.431
4/20/2007,20138,3,122.646
4/20/2007,20139,4,124.136
4/20/2007,20140,5,131.644
4/20/2007,20141,6,156.646
4/20/2007,20142,7,198.934
4/20/2007,20143,8,199.755
4/20/2007,20144,9,177.027
4/20/2007,20145,10,164.578
4/20/2007,20146,11,156.15
4/20/2007,20147,12,150.323
4/20/2007,20148,13,146.094
4/20/2007,20149,14,143.08
4/20/2007,20150,15,142.454
4/20/2007,20151,16,145.078
4/20/2007,20152,17,151.302
4/20/2007,20153,18,157.095
4/20/2007,20154,19,159.327
4/20/2007,20155,20,160.642
4/20/2007,20156,21,180.094
4/20/2007,20157,22,181.784
4/20/2007,20158,23,167.216
4/20/2007,20159,24,143.682
4/21/2007,20160,1,125.297
4/21/2007,20161,2,117.766
4/21/2007,20162,3,117.197
4/21/2007,20163,4,119.546
4/21/2007,20164,5,125.122
4/21/2007,20165,6,136.297
4/21/2007,20166,7,152.356
4/21/2007,20167,8,171.747
4/21/2007,20168,9,179.838
4/21/2007,20169,10,174.593
4/21/2007,20170,11,167.576
4/21/2007,20171,12,162.411
4/21/2007,20172,13,160.666
4/21/2007,20173,14,160.616
4/21/2007,20174,15,164.071
4/21/2007,20175,16,171.462
4/21/2007,20176,17,180.505
4/21/2007,20177,18,188.772
4/21/2007,20178,19,189.071
4/21/2007,20179,20,182.895
4/21/2007,20180,21,194.474
4/21/2007,20181,22,192.172
4/21/2007,20182,23,171.032
4/21/2007,20183,24,145.097
4/22/2007,20184,1,123.906
4/22/2007,20185,2,112.015
4/22/2007,20186,3,107.282
4/22/2007,20187,4,106.419
4/22/2007,20188,5,108.486
4/22/2007,20189,6,115.23
4/22/2007,20190,7,125.94
4/22/2007,20191,8,148.558
4/22/2007,20192,9,170.575
4/22/2007,20193,10,174.501
4/22/2007,20194,11,166.03
4/22/2007,20195,12,163.694
4/22/2007,20196,13,170.705
4/22/2007,20197,14,175.984
4/22/2007,20198,15,181.138
4/22/2007,20199,16,190.596
4/22/2007,20200,17,203.454
4/22/2007,20201,18,214.332
4/22/2007,20202,19,218.057
4/22/2007,20203,20,214.636
4/22/2007,20204,21,230.938
4/22/2007,20205,22,220.299
4/22/2007,20206,23,183.035
4/22/2007,20207,24,144.84
4/23/2007,20208,1,119.644
4/23/2007,20209,2,107.761
4/23/2007,20210,3,103.352
4/23/2007,20211,4,102.197
4/23/2007,20212,5,106.921
4/23/2007,20213,6,128.602
4/23/2007,20214,7,167.328
4/23/2007,20215,8,168.876
4/23/2007,20216,9,155.368
4/23/2007,20217,10,152.178
4/23/2007,20218,11,154.164
4/23/2007,20219,12,157.701
4/23/2007,20220,13,164.378
4/23/2007,20221,14,171.611
4/23/2007,20222,15,181.205
4/23/2007,20223,16,193.4
4/23/2007,20224,17,210.619
4/23/2007,20225,18,224.56
4/23/2007,20226,19,229.213
4/23/2007,20227,20,223.123
4/23/2007,20228,21,239.624
4/23/2007,20229,22,228.899
4/23/2007,20230,23,190.404
4/23/2007,20231,24,150.217
4/24/2007,20232,1,124.317
4/24/2007,20233,2,112.323
4/24/2007,20234,3,106.711
4/24/2007,20235,4,104.515
4/24/2007,20236,5,107.392
4/24/2007,20237,6,127.603
4/24/2007,20238,7,164.829
4/24/2007,20239,8,165.592
4/24/2007,20240,9,151.769
4/24/2007,20241,10,148.601
4/24/2007,20242,11,149.502
4/24/2007,20243,12,151.34
4/24/2007,20244,13,160.355
4/24/2007,20245,14,170.56
4/24/2007,20246,15,183.194
4/24/2007,20247,16,195.533
4/24/2007,20248,17,207.887
4/24/2007,20249,18,220.534
4/24/2007,20250,19,226.577
4/24/2007,20251,20,225.892
4/24/2007,20252,21,242.155
4/24/2007,20253,22,234.708
4/24/2007,20254,23,199.609
4/24/2007,20255,24,157.48
4/25/2007,20256,1,131.584
4/25/2007,20257,2,118.815
4/25/2007,20258,3,112.599
4/25/2007,20259,4,109.11
4/25/2007,20260,5,111.078
4/25/2007,20261,6,129.268
4/25/2007,20262,7,165.133
4/25/2007,20263,8,166.568
4/25/2007,20264,9,158.274
4/25/2007,20265,10,162.117
4/25/2007,20266,11,171.705
4/25/2007,20267,12,181.991
4/25/2007,20268,13,195.672
4/25/2007,20269,14,210.016
4/25/2007,20270,15,223.712
4/25/2007,20271,16,240.096
4/25/2007,20272,17,255.968
4/25/2007,20273,18,268.14
4/25/2007,20274,19,267.68
4/25/2007,20275,20,256.566
4/25/2007,20276,21,269.026
4/25/2007,20277,22,258.346
4/25/2007,20278,23,219.472
4/25/2007,20279,24,173.425
4/26/2007,20280,1,142.881
4/26/2007,20281,2,126.386
4/26/2007,20282,3,118.163
4/26/2007,20283,4,113.586
4/26/2007,20284,5,115.293
4/26/2007,20285,6,132.185
4/26/2007,20286,7,168.47
4/26/2007,20287,8,170.865
4/26/2007,20288,9,159.687
4/26/2007,20289,10,162.79
4/26/2007,20290,11,173.354
4/26/2007,20291,12,188.705
4/26/2007,20292,13,202.956
4/26/2007,20293,14,216.148
4/26/2007,20294,15,227.985
4/26/2007,20295,16,240.754
4/26/2007,20296,17,253.909
4/26/2007,20297,18,261.521
4/26/2007,20298,19,256.624
4/26/2007,20299,20,254.357
4/26/2007,20300,21,269.187
4/26/2007,20301,22,258.767
4/26/2007,20302,23,221.81
4/26/2007,20303,24,180.008
4/27/2007,20304,1,151.252
4/27/2007,20305,2,134.776
4/27/2007,20306,3,126.782
4/27/2007,20307,4,122.759
4/27/2007,20308,5,124.114
4/27/2007,20309,6,140.265
4/27/2007,20310,7,176.266
4/27/2007,20311,8,180.903
4/27/2007,20312,9,171.213
4/27/2007,20313,10,173.317
4/27/2007,20314,11,180.355
4/27/2007,20315,12,193.816
4/27/2007,20316,13,202.686
4/27/2007,20317,14,211.134
4/27/2007,20318,15,220.28
4/27/2007,20319,16,230.926
4/27/2007,20320,17,240.679
4/27/2007,20321,18,245.167
4/27/2007,20322,19,240.114
4/27/2007,20323,20,222.509
4/27/2007,20324,21,223.631
4/27/2007,20325,22,220.281
4/27/2007,20326,23,196.161
4/27/2007,20327,24,164.589
4/28/2007,20328,1,136.502
4/28/2007,20329,2,119.408
4/28/2007,20330,3,110.655
4/28/2007,20331,4,106.224
4/28/2007,20332,5,105.439
4/28/2007,20333,6,110.514
4/28/2007,20334,7,118.683
4/28/2007,20335,8,135.571
4/28/2007,20336,9,155.192
4/28/2007,20337,10,166.001
4/28/2007,20338,11,170.062
4/28/2007,20339,12,173.213
4/28/2007,20340,13,177.091
4/28/2007,20341,14,182.566
4/28/2007,20342,15,190.544
4/28/2007,20343,16,198.921
4/28/2007,20344,17,202.7
4/28/2007,20345,18,206.547
4/28/2007,20346,19,203.404
4/28/2007,20347,20,192.804
4/28/2007,20348,21,197.924
4/28/2007,20349,22,196.933
4/28/2007,20350,23,175.001
4/28/2007,20351,24,148.054
4/29/2007,20352,1,124.596
4/29/2007,20353,2,111.677
4/29/2007,20354,3,104.679
4/29/2007,20355,4,101.806
4/29/2007,20356,5,101.895
4/29/2007,20357,6,105.592
4/29/2007,20358,7,110.726
4/29/2007,20359,8,129.581
4/29/2007,20360,9,156.834
4/29/2007,20361,10,167.889
4/29/2007,20362,11,168.309
4/29/2007,20363,12,170.724
4/29/2007,20364,13,178.537
4/29/2007,20365,14,187.305
4/29/2007,20366,15,195.776
4/29/2007,20367,16,209.031
4/29/2007,20368,17,225.631
4/29/2007,20369,18,236.624
4/29/2007,20370,19,241.416
4/29/2007,20371,20,232.447
4/29/2007,20372,21,237.126
4/29/2007,20373,22,228.166
4/29/2007,20374,23,188.672
4/29/2007,20375,24,147.729
4/30/2007,20376,1,121.199
4/30/2007,20377,2,108.211
4/30/2007,20378,3,103.152
4/30/2007,20379,4,101.218
4/30/2007,20380,5,105.769
4/30/2007,20381,6,126.58
4/30/2007,20382,7,162.132
4/30/2007,20383,8,164.476
4/30/2007,20384,9,153.174
4/30/2007,20385,10,153.803
4/30/2007,20386,11,161.28
4/30/2007,20387,12,171.083
4/30/2007,20388,13,184.926
4/30/2007,20389,14,199.844
4/30/2007,20390,15,210.163
4/30/2007,20391,16,237.444
4/30/2007,20392,17,265.306
4/30/2007,20393,18,284.581
4/30/2007,20394,19,288.906
4/30/2007,20395,20,275.971
4/30/2007,20396,21,271.723
4/30/2007,20397,22,258.941
4/30/2007,20398,23,212.566
4/30/2007,20399,24,164.846
5/1/2007,20400,1,134.48
5/1/2007,20401,2,118.503
5/1/2007,20402,3,110.105
5/1/2007,20403,4,107.048
5/1/2007,20404,5,109.241
5/1/2007,20405,6,128.277
5/1/2007,20406,7,162.544
5/1/2007,20407,8,164.961
5/1/2007,20408,9,156.062
5/1/2007,20409,10,162.494
5/1/2007,20410,11,177.526
5/1/2007,20411,12,198.84
5/1/2007,20412,13,223.293
5/1/2007,20413,14,248.351
5/1/2007,20414,15,272.195
5/1/2007,20415,16,296.408
5/1/2007,20416,17,316.527
5/1/2007,20417,18,329.939
5/1/2007,20418,19,331.453
5/1/2007,20419,20,312.446
5/1/2007,20420,21,306.082
5/1/2007,20421,22,288.822
5/1/2007,20422,23,242.683
5/1/2007,20423,24,192.711
5/2/2007,20424,1,158.862
5/2/2007,20425,2,139.837
5/2/2007,20426,3,127.528
5/2/2007,20427,4,120.101
5/2/2007,20428,5,120.022
5/2/2007,20429,6,136.645
5/2/2007,20430,7,169.684
5/2/2007,20431,8,171.26
5/2/2007,20432,9,165.213
5/2/2007,20433,10,172.858
5/2/2007,20434,11,190.207
5/2/2007,20435,12,213.983
5/2/2007,20436,13,240.846
5/2/2007,20437,14,267.02
5/2/2007,20438,15,290.16
5/2/2007,20439,16,312.359
5/2/2007,20440,17,333.792
5/2/2007,20441,18,344.889
5/2/2007,20442,19,339.978
5/2/2007,20443,20,318.412
5/2/2007,20444,21,312.207
5/2/2007,20445,22,291.955
5/2/2007,20446,23,244.676
5/2/2007,20447,24,191.621
5/3/2007,20448,1,156.342
5/3/2007,20449,2,138.706
5/3/2007,20450,3,127.074
5/3/2007,20451,4,120.836
5/3/2007,20452,5,120.608
5/3/2007,20453,6,136.384
5/3/2007,20454,7,169.24
5/3/2007,20455,8,172.266
5/3/2007,20456,9,165.144
5/3/2007,20457,10,169.765
5/3/2007,20458,11,177.52
5/3/2007,20459,12,188.849
5/3/2007,20460,13,202.029
5/3/2007,20461,14,214.196
5/3/2007,20462,15,222.835
5/3/2007,20463,16,231.023
5/3/2007,20464,17,240.422
5/3/2007,20465,18,232.358
5/3/2007,20466,19,223.349
5/3/2007,20467,20,220.731
5/3/2007,20468,21,226.725
5/3/2007,20469,22,214.829
5/3/2007,20470,23,181.165
5/3/2007,20471,24,148.317
5/4/2007,20472,1,124.391
5/4/2007,20473,2,112.729
5/4/2007,20474,3,107.579
5/4/2007,20475,4,106.204
5/4/2007,20476,5,109.366
5/4/2007,20477,6,127.142
5/4/2007,20478,7,164.464
5/4/2007,20479,8,168.901
5/4/2007,20480,9,158.967
5/4/2007,20481,10,157.737
5/4/2007,20482,11,156.436
5/4/2007,20483,12,154.094
5/4/2007,20484,13,152.538
5/4/2007,20485,14,151.277
5/4/2007,20486,15,150.832
5/4/2007,20487,16,152.596
5/4/2007,20488,17,158.266
5/4/2007,20489,18,167.191
5/4/2007,20490,19,171.656
5/4/2007,20491,20,172.996
5/4/2007,20492,21,185.131
5/4/2007,20493,22,180.947
5/4/2007,20494,23,166.376
5/4/2007,20495,24,143.098
5/5/2007,20496,1,124.581
5/5/2007,20497,2,114.849
5/5/2007,20498,3,109.91
5/5/2007,20499,4,108.453
5/5/2007,20500,5,109.692
5/5/2007,20501,6,114.955
5/5/2007,20502,7,124.975
5/5/2007,20503,8,140.283
5/5/2007,20504,9,160.49
5/5/2007,20505,10,173.443
5/5/2007,20506,11,176.2
5/5/2007,20507,12,172.911
5/5/2007,20508,13,166.501
5/5/2007,20509,14,161.813
5/5/2007,20510,15,158.619
5/5/2007,20511,16,159.22
5/5/2007,20512,17,162.678
5/5/2007,20513,18,166.84
5/5/2007,20514,19,169.768
5/5/2007,20515,20,173.359
5/5/2007,20516,21,183.893
5/5/2007,20517,22,181.466
5/5/2007,20518,23,165.605
5/5/2007,20519,24,143.555
5/6/2007,20520,1,124.027
5/6/2007,20521,2,112.69
5/6/2007,20522,3,106.348
5/6/2007,20523,4,104
5/6/2007,20524,5,103.613
5/6/2007,20525,6,107.152
5/6/2007,20526,7,114.357
5/6/2007,20527,8,132.768
5/6/2007,20528,9,157.859
5/6/2007,20529,10,170.857
5/6/2007,20530,11,166.86
5/6/2007,20531,12,162.383
5/6/2007,20532,13,163.528
5/6/2007,20533,14,164.392
5/6/2007,20534,15,161.959
5/6/2007,20535,16,164.126
5/6/2007,20536,17,170.021
5/6/2007,20537,18,177.793
5/6/2007,20538,19,180.715
5/6/2007,20539,20,183.558
5/6/2007,20540,21,201.064
5/6/2007,20541,22,197.999
5/6/2007,20542,23,169.453
5/6/2007,20543,24,138.051
5/7/2007,20544,1,118.475
5/7/2007,20545,2,112.054
5/7/2007,20546,3,111.446
5/7/2007,20547,4,114.296
5/7/2007,20548,5,122.877
5/7/2007,20549,6,150.696
5/7/2007,20550,7,193.436
5/7/2007,20551,8,192.736
5/7/2007,20552,9,171.998
5/7/2007,20553,10,161.319
5/7/2007,20554,11,155.088
5/7/2007,20555,12,150.88
5/7/2007,20556,13,148.306
5/7/2007,20557,14,145.907
5/7/2007,20558,15,144.504
5/7/2007,20559,16,148.223
5/7/2007,20560,17,157.924
5/7/2007,20561,18,170.534
5/7/2007,20562,19,178.649
5/7/2007,20563,20,182.778
5/7/2007,20564,21,200.49
5/7/2007,20565,22,200.935
5/7/2007,20566,23,170.482
5/7/2007,20567,24,137.77
5/8/2007,20568,1,117.364
5/8/2007,20569,2,110.805
5/8/2007,20570,3,109.881
5/8/2007,20571,4,111.77
5/8/2007,20572,5,119.304
5/8/2007,20573,6,144.372
5/8/2007,20574,7,183.667
5/8/2007,20575,8,183.198
5/8/2007,20576,9,165.153
5/8/2007,20577,10,156.584
5/8/2007,20578,11,151.404
5/8/2007,20579,12,146.923
5/8/2007,20580,13,143.804
5/8/2007,20581,14,143.301
5/8/2007,20582,15,144.021
5/8/2007,20583,16,148.325
5/8/2007,20584,17,158.267
5/8/2007,20585,18,169.63
5/8/2007,20586,19,179.615
5/8/2007,20587,20,187.619
5/8/2007,20588,21,202.671
5/8/2007,20589,22,202.327
5/8/2007,20590,23,173.76
5/8/2007,20591,24,139.173
5/9/2007,20592,1,118.287
5/9/2007,20593,2,108.123
5/9/2007,20594,3,104.076
5/9/2007,20595,4,103.074
5/9/2007,20596,5,106.147
5/9/2007,20597,6,126.216
5/9/2007,20598,7,162.972
5/9/2007,20599,8,165.816
5/9/2007,20600,9,154.101
5/9/2007,20601,10,150.708
5/9/2007,20602,11,151.242
5/9/2007,20603,12,153.451
5/9/2007,20604,13,153.896
5/9/2007,20605,14,156.55
5/9/2007,20606,15,163.867
5/9/2007,20607,16,179.996
5/9/2007,20608,17,201.058
5/9/2007,20609,18,220.13
5/9/2007,20610,19,226.717
5/9/2007,20611,20,219.713
5/9/2007,20612,21,227.261
5/9/2007,20613,22,224.165
5/9/2007,20614,23,192.083
5/9/2007,20615,24,153.213
5/10/2007,20616,1,126.971
5/10/2007,20617,2,113.468
5/10/2007,20618,3,107.35
5/10/2007,20619,4,105.557
5/10/2007,20620,5,108.695
5/10/2007,20621,6,128.059
5/10/2007,20622,7,164.245
5/10/2007,20623,8,168.002
5/10/2007,20624,9,157.21
5/10/2007,20625,10,156.364
5/10/2007,20626,11,158.904
5/10/2007,20627,12,164.577
5/10/2007,20628,13,176.256
5/10/2007,20629,14,190.967
5/10/2007,20630,15,210.4
5/10/2007,20631,16,230.87
5/10/2007,20632,17,252.727
5/10/2007,20633,18,268.541
5/10/2007,20634,19,272.464
5/10/2007,20635,20,262.133
5/10/2007,20636,21,260.778
5/10/2007,20637,22,256.935
5/10/2007,20638,23,219.129
5/10/2007,20639,24,172.739
5/11/2007,20640,1,139.951
5/11/2007,20641,2,123.728
5/11/2007,20642,3,114.673
5/11/2007,20643,4,110.453
5/11/2007,20644,5,112.39
5/11/2007,20645,6,128.703
5/11/2007,20646,7,162.11
5/11/2007,20647,8,167.503
5/11/2007,20648,9,164.473
5/11/2007,20649,10,173.345
5/11/2007,20650,11,189.593
5/11/2007,20651,12,208.929
5/11/2007,20652,13,230.141
5/11/2007,20653,14,250.394
5/11/2007,20654,15,269.957
5/11/2007,20655,16,289.522
5/11/2007,20656,17,305.742
5/11/2007,20657,18,313.867
5/11/2007,20658,19,306.946
5/11/2007,20659,20,283.072
5/11/2007,20660,21,270.873
5/11/2007,20661,22,263.013
5/11/2007,20662,23,232.667
5/11/2007,20663,24,193.412
5/12/2007,20664,1,162.752
5/12/2007,20665,2,142.818
5/12/2007,20666,3,129.742
5/12/2007,20667,4,122.284
5/12/2007,20668,5,119.358
5/12/2007,20669,6,121.356
5/12/2007,20670,7,126.87
5/12/2007,20671,8,144.845
5/12/2007,20672,9,172.515
5/12/2007,20673,10,200.904
5/12/2007,20674,11,225.748
5/12/2007,20675,12,247.469
5/12/2007,20676,13,264.57
5/12/2007,20677,14,277.339
5/12/2007,20678,15,288.255
5/12/2007,20679,16,282.019
5/12/2007,20680,17,264.184
5/12/2007,20681,18,255.341
5/12/2007,20682,19,244.958
5/12/2007,20683,20,233.164
5/12/2007,20684,21,235.762
5/12/2007,20685,22,234.345
5/12/2007,20686,23,211.742
5/12/2007,20687,24,179.917
5/13/2007,20688,1,149.587
5/13/2007,20689,2,131.48
5/13/2007,20690,3,120.32
5/13/2007,20691,4,114.065
5/13/2007,20692,5,111.962
5/13/2007,20693,6,112.639
5/13/2007,20694,7,117.764
5/13/2007,20695,8,140.963
5/13/2007,20696,9,176.761
5/13/2007,20697,10,201.844
5/13/2007,20698,11,208.095
5/13/2007,20699,12,205.321
5/13/2007,20700,13,208.497
5/13/2007,20701,14,209.777
5/13/2007,20702,15,216.766
5/13/2007,20703,16,230.494
5/13/2007,20704,17,243.823
5/13/2007,20705,18,248.584
5/13/2007,20706,19,242.455
5/13/2007,20707,20,229.635
5/13/2007,20708,21,232.37
5/13/2007,20709,22,228.986
5/13/2007,20710,23,193.628
5/13/2007,20711,24,152.73
5/14/2007,20712,1,124.659
5/14/2007,20713,2,111.102
5/14/2007,20714,3,105.396
5/14/2007,20715,4,103.147
5/14/2007,20716,5,107.383
5/14/2007,20717,6,126.853
5/14/2007,20718,7,161.932
5/14/2007,20719,8,164.758
5/14/2007,20720,9,152.782
5/14/2007,20721,10,153.097
5/14/2007,20722,11,154.058
5/14/2007,20723,12,158.377
5/14/2007,20724,13,162.328
5/14/2007,20725,14,167.851
5/14/2007,20726,15,177.073
5/14/2007,20727,16,192.441
5/14/2007,20728,17,212.045
5/14/2007,20729,18,229.836
5/14/2007,20730,19,234.632
5/14/2007,20731,20,226.058
5/14/2007,20732,21,227.505
5/14/2007,20733,22,223.242
5/14/2007,20734,23,186.857
5/14/2007,20735,24,144.853
5/15/2007,20736,1,120.137
5/15/2007,20737,2,109.05
5/15/2007,20738,3,104.425
5/15/2007,20739,4,102.654
5/15/2007,20740,5,107.156
5/15/2007,20741,6,127.675
5/15/2007,20742,7,162.537
5/15/2007,20743,8,163.665
5/15/2007,20744,9,150.944
5/15/2007,20745,10,149.173
5/15/2007,20746,11,153.031
5/15/2007,20747,12,158.708
5/15/2007,20748,13,166.934
5/15/2007,20749,14,178.887
5/15/2007,20750,15,196.186
5/15/2007,20751,16,219.329
5/15/2007,20752,17,244.418
5/15/2007,20753,18,264.789
5/15/2007,20754,19,268.38
5/15/2007,20755,20,256.623
5/15/2007,20756,21,253.979
5/15/2007,20757,22,251.408
5/15/2007,20758,23,212.643
5/15/2007,20759,24,166.178
5/16/2007,20760,1,135.775
5/16/2007,20761,2,120.519
5/16/2007,20762,3,113.426
5/16/2007,20763,4,110.156
5/16/2007,20764,5,112.04
5/16/2007,20765,6,130.026
5/16/2007,20766,7,161.69
5/16/2007,20767,8,165.924
5/16/2007,20768,9,158.794
5/16/2007,20769,10,163.002
5/16/2007,20770,11,171.715
5/16/2007,20771,12,185.763
5/16/2007,20772,13,201.834
5/16/2007,20773,14,218.367
5/16/2007,20774,15,234.394
5/16/2007,20775,16,249.343
5/16/2007,20776,17,261.098
5/16/2007,20777,18,263.886
5/16/2007,20778,19,260.944
5/16/2007,20779,20,251.144
5/16/2007,20780,21,251.133
5/16/2007,20781,22,243.392
5/16/2007,20782,23,206.697
5/16/2007,20783,24,165.797
5/17/2007,20784,1,137.49
5/17/2007,20785,2,123.723
5/17/2007,20786,3,115.667
5/17/2007,20787,4,112.043
5/17/2007,20788,5,114.118
5/17/2007,20789,6,132.088
5/17/2007,20790,7,165.169
5/17/2007,20791,8,168.101
5/17/2007,20792,9,158.719
5/17/2007,20793,10,158.549
5/17/2007,20794,11,161.697
5/17/2007,20795,12,166.759
5/17/2007,20796,13,174.041
5/17/2007,20797,14,184.163
5/17/2007,20798,15,195.436
5/17/2007,20799,16,206.313
5/17/2007,20800,17,220.859
5/17/2007,20801,18,232.706
5/17/2007,20802,19,232.977
5/17/2007,20803,20,221.608
5/17/2007,20804,21,223.604
5/17/2007,20805,22,220.367
5/17/2007,20806,23,187.505
5/17/2007,20807,24,148.826
5/18/2007,20808,1,122.794
5/18/2007,20809,2,110.859
5/18/2007,20810,3,106.324
5/18/2007,20811,4,105.236
5/18/2007,20812,5,108.801
5/18/2007,20813,6,127.718
5/18/2007,20814,7,160.904
5/18/2007,20815,8,165.538
5/18/2007,20816,9,155.741
5/18/2007,20817,10,154.445
5/18/2007,20818,11,154.244
5/18/2007,20819,12,154.367
5/18/2007,20820,13,154.32
5/18/2007,20821,14,155.812
5/18/2007,20822,15,159.439
5/18/2007,20823,16,166.476
5/18/2007,20824,17,175.858
5/18/2007,20825,18,181.679
5/18/2007,20826,19,179.594
5/18/2007,20827,20,172.091
5/18/2007,20828,21,177.201
5/18/2007,20829,22,183.556
5/18/2007,20830,23,168.171
5/18/2007,20831,24,144.217
5/19/2007,20832,1,123.792
5/19/2007,20833,2,112.841
5/19/2007,20834,3,109.31
5/19/2007,20835,4,107.588
5/19/2007,20836,5,109.628
5/19/2007,20837,6,117.202
5/19/2007,20838,7,126.527
5/19/2007,20839,8,145.163
5/19/2007,20840,9,160.04
5/19/2007,20841,10,166.397
5/19/2007,20842,11,165.863
5/19/2007,20843,12,163.779
5/19/2007,20844,13,163.329
5/19/2007,20845,14,163.67
5/19/2007,20846,15,167.895
5/19/2007,20847,16,176.665
5/19/2007,20848,17,187.84
5/19/2007,20849,18,196.964
5/19/2007,20850,19,196.164
5/19/2007,20851,20,188.089
5/19/2007,20852,21,186.729
5/19/2007,20853,22,190.069
